"module name","license","repository"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystringify@2.1.1","MIT","https://github.com/unshiftio/querystringify"
"randomatic@3.1.1","MIT","https://github.com/jonschlinkert/randomatic"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"raw-loader@0.5.1","MIT","https://github.com/webpack/raw-loader"
"react-faux-dom@3.1.0","Unlicense","https://github.com/Olical/react-faux-dom"
"react@15.6.2","MIT","https://github.com/facebook/react"
"read-cache@1.0.0","MIT","https://github.com/TrySound/read-cache"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.4","MIT","https://github.com/nodejs/readable-stream"
"readdirp@2.1.0","MIT","https://github.com/thlorenz/readdirp"
"redent@1.0.0","MIT","https://github.com/sindresorhus/redent"
"redeyed@1.0.1","MIT","https://github.com/thlorenz/redeyed"
"redis-commands@1.5.0","MIT","https://github.com/NodeRedis/redis-commands"
"redis-parser@2.6.0","MIT","https://github.com/NodeRedis/node-redis-parser"
"redis@2.8.0","MIT","https://github.com/NodeRedis/node_redis"
"reduce-reducers@0.1.2","MIT","https://github.com/acdlite/reduce-reducers"
"redux-actions@1.2.2","MIT","https://github.com/acdlite/redux-actions"
"redux@3.7.2","MIT","https://github.com/reactjs/redux"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"regenerate@1.4.0","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regex-cache@0.4.4","MIT","https://github.com/jonschlinkert/regex-cache"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regexp.prototype.flags@1.2.0","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpu-core@1.0.0","MIT","https://github.com/mathiasbynens/regexpu-core"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen"
"regjsparser@0.1.5","BSD*","https://github.com/jviereck/regjsparser"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.3","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.2","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating"
"request@2.81.0","Apache-2.0","https://github.com/request/request"
"requestretry@1.13.0","MIT","https://github.com/FGRibreau/node-request-retry"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-main-filename@1.0.1","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@1.5.0","MIT","https://github.com/browserify/node-resolve"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry@0.10.1","MIT","https://github.com/tim-kos/node-retry"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw"
"rxjs@6.5.3","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sass-graph@2.2.4","MIT","https://github.com/xzyfer/sass-graph"
"sass-loader@7.1.0","MIT","https://github.com/webpack-contrib/sass-loader"
"saucelabs@1.3.0","MIT*","https://github.com/holidayextras/node-saucelabs"
"sax@0.5.8","BSD*","https://github.com/isaacs/sax-js"
"schema-utils@0.4.7","MIT","https://github.com/webpack-contrib/schema-utils"
"scss-tokenizer@0.2.3","MIT","https://github.com/sasstools/scss-tokenizer"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selectize@0.12.6","Apache-2.0","https://github.com/selectize/selectize.js"
"selenium-webdriver@3.0.1","Apache-2.0","https://github.com/SeleniumHQ/selenium"
"selfsigned@1.10.7","MIT","https://github.com/jfromaniello/selfsigned"
"semver-dsl@1.0.1","MIT","https://github.com/mgechev/semver-dsl"
"semver-intersect@1.4.0","MIT","https://github.com/snyamathi/semver-intersect"
"semver@5.5.0","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"serialize-javascript@1.9.1","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-immediate-shim@1.0.1","MIT","https://github.com/sindresorhus/set-immediate-shim"
"set-value@2.0.0","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@1.0.0","MIT","https://github.com/jonschlinkert/shallow-clone"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"sifter@0.5.3","Apache-2.0","https://github.com/brianreavis/sifter.js"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit"
"sjcl@1.0.7","BSD*","https://github.com/bitwiseshiftleft/sjcl"
"slack-node@0.2.0","MIT","https://github.com/clonn/slack-node-sdk"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"smart-buffer@4.0.1","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"smtp-connection@2.12.0","MIT","https://github.com/andris9/smtp-connection"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp"
"socket.io-adapter@1.1.1","MIT","https://github.com/socketio/socket.io-adapter"
"socket.io-client@2.0.4","MIT","https://github.com/Automattic/socket.io-client"
"socket.io-parser@3.1.3","MIT","https://github.com/Automattic/socket.io-parser"
"socket.io@2.0.4","MIT","https://github.com/socketio/socket.io"
"sockjs-client@1.3.0","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.19","MIT","https://github.com/sockjs/sockjs-node"
"socks-proxy-agent@4.0.1","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.2.1","MIT","https://github.com/JoshGlazebrook/socks"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-loader@0.2.4","MIT","https://github.com/webpack-contrib/source-map-loader"
"source-map-resolve@0.5.1","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"spdx-correct@3.1.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.2.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.5","CC0-1.0","https://github.com/shinnn/spdx-license-ids"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.1","MIT","https://github.com/indutny/node-spdy"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.13.1","MIT","https://github.com/arekinath/node-sshpk"
"ssri@5.3.0","ISC","https://github.com/zkat/ssri"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"stats-webpack-plugin@0.6.2","MIT","https://github.com/unindented/stats-webpack-plugin"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stdout-stream@1.4.1","MIT","https://github.com/mafintosh/stdout-stream"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.0","MIT","https://github.com/mafintosh/stream-shift"
"streamroller@0.7.0","MIT","https://github.com/nomiddlename/streamroller"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.trimleft@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimLeft"
"string.prototype.trimright@2.1.0","MIT","https://github.com/es-shims/String.prototype.trimRight"
"string_decoder@1.0.3","MIT","https://github.com/rvagg/string_decoder"
"stringstream@0.0.5","MIT","https://github.com/mhart/StringStream"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-attr@1.3.0","MIT","https://github.com/joshwnj/style-attr"
"style-loader@0.21.0","MIT","https://github.com/webpack-contrib/style-loader"
"stylus-loader@3.0.2","MIT","https://github.com/shama/stylus-loader"
"stylus@0.54.5","MIT","https://github.com/stylus/stylus"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tar@4.4.13","ISC","https://github.com/npm/node-tar"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"thunkify@2.1.2","MIT","https://github.com/visionmedia/node-thunkify"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky"
"timers-browserify@2.0.11","MIT","https://github.com/jryans/timers-browserify"
"timespan@2.3.0","MIT*","https://github.com/indexzero/TimeSpan.js"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"to-array@0.1.4","MIT","https://github.com/Raynos/to-array"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"toposort@1.0.7","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.3.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tree-kill@1.2.1","MIT","https://github.com/pkrumins/node-tree-kill"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"true-case-path@1.0.3","Apache-2.0","https://github.com/barsh/true-case-path"
"ts-node@4.1.0","MIT","https://github.com/TypeStrong/ts-node"
"tsconfig@7.0.0","MIT","https://github.com/TypeStrong/tsconfig"
"tsickle@0.32.1","MIT","https://github.com/angular/tsickle"
"tslib@1.9.0","Apache-2.0","https://github.com/Microsoft/tslib"
"tslint@5.9.1","Apache-2.0","https://github.com/palantir/tslint"
"tsscmp@1.0.6","MIT","https://github.com/suryagh/tsscmp"
"tsutils@2.21.2","MIT","https://github.com/ajafff/tsutils"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typescript@2.9.2","Apache-2.0","https://github.com/Microsoft/TypeScript"
"ua-parser-js@0.7.17","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-js@3.6.9","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uglifyjs-webpack-plugin@1.3.0","MIT","https://github.com/webpack-contrib/uglifyjs-webpack-plugin"
"ultron@1.1.1","MIT","https://github.com/unshiftio/ultron"
"underscore@1.7.0","MIT","https://github.com/jashkenas/underscore"
"union-value@1.0.0","MIT","https://github.com/jonschlinkert/union-value"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"upath@1.0.5","MIT","https://github.com/anodynos/upath"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"uri-js@3.0.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-loader@1.1.2","MIT","https://github.com/webpack-contrib/url-loader"
"url-parse@1.4.7","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use@3.1.0","MIT","https://github.com/jonschlinkert/use"
"useragent@2.2.1","MIT","https://github.com/3rd-Eden/useragent"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.11.1","MIT","https://github.com/defunctzombie/node-util"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.2.1","MIT","https://github.com/kelektiv/node-uuid"
"uws@9.14.0","Zlib","https://github.com/uWebSockets/uWebSockets"
"v8flags@3.0.1","MIT","https://github.com/tkellen/node-v8flags"
"validate-npm-package-license@3.0.4","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validate-npm-package-name@3.0.0","ISC","https://github.com/npm/validate-npm-package-name"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"vcf-viewer-app@0.0.0","UNLICENSED",""
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify"
"void-elements@2.0.1","MIT","https://github.com/hemanth/void-elements"
"watchpack@1.6.0","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"webdriver-js-extender@1.0.0","MIT","https://github.com/angular/webdriver-js-entender"
"webpack-core@0.6.9","MIT","https://github.com/webpack/core"
"webpack-dev-middleware@3.4.0","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@3.1.14","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log"
"webpack-merge@4.1.4","MIT","https://github.com/survivejs/webpack-merge"
"webpack-sources@1.3.0","MIT","https://github.com/webpack/webpack-sources"
"webpack-subresource-integrity@1.1.0-rc.4","MIT","https://github.com/waysact/webpack-subresource-integrity"
"webpack@4.16.4","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.3","Apache-2.0","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.3","MIT","https://github.com/faye/websocket-extensions-node"
"whatwg-fetch@2.0.4","MIT","https://github.com/github/fetch"
"when@3.7.8","MIT","https://github.com/cujojs/when"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"with-callback@1.0.2","MIT","https://github.com/dbrockman/with-callback"
"word-wrap@1.2.3","MIT","https://github.com/jonschlinkert/word-wrap"
"wordwrap@0.0.2","MIT*","https://github.com/substack/node-wordwrap"
"worker-farm@1.7.0","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"ws@3.3.3","MIT","https://github.com/websockets/ws"
"xml2js@0.4.19","MIT","https://github.com/Leonidas-from-XIV/node-xml2js"
"xmlbuilder@9.0.7","MIT","https://github.com/oozcitak/xmlbuilder-js"
"xmlhttprequest-ssl@1.5.5","MIT","https://github.com/mjwwit/node-XMLHttpRequest"
"xmlhttprequest@1.8.0","MIT","https://github.com/driverdan/node-XMLHttpRequest"
"xregexp@2.0.0","MIT","https://github.com/slevithan/XRegExp"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"xxhashjs@0.2.2","MIT","https://github.com/pierrec/js-xxhash"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yargs-parser@10.1.0","ISC","https://github.com/yargs/yargs-parser"
"yargs@7.1.0","MIT","https://github.com/yargs/yargs"
"yeast@0.1.2","MIT","https://github.com/unshiftio/yeast"
"yn@2.0.0","MIT","https://github.com/sindresorhus/yn"
"zone.js@0.8.29","MIT","https://github.com/angular/zone.js"
